更新时间,#genre#
20260601-08-27-52,url


RespoTime,whitelist,#genre#
538.43ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
453.32ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
538.12ms,CCTV1,http://106.116.126.99:4022/rtp/239.254.200.45:8008
454.83ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.126:8002
536.46ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.210:8068
451.02ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.77:8000
465.36ms,CCTV1,http://114.226.212.140:8787/rtp/239.49.8.129:6000
459.28ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
451.68ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.89:8000
398.92ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
540.50ms,CCTV1,http://39.77.160.143:4002/rtp/239.253.254.77:8000
415.40ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
455.02ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.19:9614
339.10ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
550.00ms,CCTV1,http://39.77.160.143:4002/rtp/239.253.254.89:8000
453.44ms,CCTV1,http://114.226.212.140:8787/rtp/239.49.8.19:9614
536.89ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
547.94ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.194:4120
456.86ms,CCTV1,http://121.29.215.36:2083/rtp/239.253.92.83:8012
536.50ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.129:6000
279.45ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
595.32ms,CCTV1,http://39.77.23.85:4002/rtp/239.253.254.77:8000
452.51ms,CCTV1,http://114.226.212.138:8787/rtp/239.49.8.129:6000
332.15ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
535.67ms,CCTV1,http://39.77.23.85:4002/rtp/239.253.254.89:8000
328.58ms,CCTV1,https://t.freetv.fun/live/cctv1-12.m3u8
385.97ms,CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8
378.55ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
413.37ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
421.29ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
347.78ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
429.00ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
433.22ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
360.17ms,CCTV1,http://39.165.39.49:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
480.20ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
517.59ms,CCTV1,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
556.54ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
477.02ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
441.44ms,CCTV1,http://116.128.243.121:9905/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
507.95ms,CCTV1,http://222.223.41.27:8888/hls/1/index.m3u8
363.11ms,CCTV1,http://120.202.94.181:9446/tsfile/live/0001_1.m3u8?key=txiptv
684.27ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
176.22ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
136.83ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
142.62ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
454.79ms,CCTV1,http://118.193.115.2:9901/tsfile/live/0001_1.m3u8?key=txiptv
1376.93ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
930.41ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
1446.14ms,CCTV1,http://114.226.212.138:8787/rtp/239.49.8.19:9614
418.07ms,CCTV1,http://39.77.163.252:4002/rtp/239.253.254.89:8000
1297.92ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=b3819637a4c479c8ccd4d25e42eb96ca&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
998.27ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=ae1fc95449a7d4a13c53490cbcae614f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1356.97ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=cccb6b9cad34d95eaf06a39fcf6acd9e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1355.35ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=7d30132546d771c3ffff77a937dee30d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1457.85ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=92aee428179a0ecc7495490888c0cba9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1415.03ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=40cf2f40582b104fb087535f9601ea19&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1350.75ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=478674d2f4e92891de4f30951016036f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1406.56ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=458e34213492c68772e565c06868d4af&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1417.73ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=107a756f519973a7e95798c05737a47c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
415.04ms,CCTV1,http://39.77.163.252:4002/rtp/239.253.254.77:8000
2303.69ms,CCTV1,http://124.223.82.228:89/608807420
1882.05ms,CCTV1,http://111.228.4.117:6789/migu720p.php?id=608807420
1898.66ms,CCTV1,http://182.61.15.163:80/608807420
1874.78ms,CCTV1,http://101.6.130.52:1234/608807420
2214.69ms,CCTV1,http://110.154.192.30:7788/608807420
2385.93ms,CCTV1,http://222.94.115.176:52343/608807420
2407.57ms,CCTV1,http://14.153.176.89:1234/608807420
1955.87ms,CCTV1,http://116.52.173.144:1234/608807420
2479.96ms,CCTV1,http://8.135.27.147:1234/608807420
226.71ms,CCTV1,https://t.freetv.fun/live/cctv-1-5.m3u8
235.49ms,CCTV1,https://t.freetv.fun/live/cctv1-28.m3u8
223.75ms,CCTV1,https://t.freetv.fun/live/cctv1-24.m3u8
227.70ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
425.92ms,CCTV1,http://111.196.135.156:20000/rtp/239.3.1.129:8008
424.87ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
