更新时间,#genre#
20251212-16-36-32,url


RespoTime,whitelist,#genre#
520.29ms,CCTV1,http://114.254.38.135:18888/rtp/239.3.1.129:8008
527.91ms,CCTV1,http://115.171.216.39:4000/rtp/225.1.8.33:8002
540.68ms,CCTV1,http://39.77.27.74:4002/rtp/239.253.254.89:8000
550.36ms,CCTV1,http://39.77.27.74:4002/rtp/239.253.254.77:8000
550.75ms,CCTV1,http://123.191.15.105:1111/rtp/232.0.0.27:1234
575.73ms,CCTV1,http://115.171.216.39:4000/rtp/225.1.8.53:8060
580.73ms,CCTV1,http://218.86.184.71:8188/rtp/238.255.2.91:5999
582.26ms,CCTV1,http://118.78.196.109:55555/rtp/226.0.2.153:9136
585.37ms,CCTV1,http://106.118.20.156:8188/rtp/239.254.200.45:8008
584.23ms,CCTV1,http://115.171.216.39:4000/rtp/225.1.8.1:8008
582.57ms,CCTV1,http://115.171.216.39:4000/rtp/225.1.8.194:4120
587.58ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.201.45:8800
590.08ms,CCTV1,http://180.105.201.157:9981/rtp/239.49.8.19:9614
589.34ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.200.117:8712
592.73ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.200.2:8080
601.39ms,CCTV1,http://223.167.230.129:4022/rtp/239.45.3.145:5140
602.18ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.200.14:8852
614.72ms,CCTV1,http://121.29.141.118:4022/rtp/239.253.92.83:8012
521.12ms,CCTV1,http://114.107.47.211:8188/rtp/238.1.78.166:7200
496.82ms,CCTV1,http://121.235.95.126:8199/rtp/239.49.8.129:6000
561.75ms,CCTV1,http://175.164.140.99:4010/rtp/232.0.0.27:1234
1094.45ms,CCTV1,http://111.162.207.134:8686/rtp/225.1.1.120:5002
562.79ms,CCTV1,http://111.227.194.26:4022/rtp/239.254.200.45:8008
568.26ms,CCTV1,http://61.159.134.127:4022/rtp/238.255.2.91:5999
562.44ms,CCTV1,http://115.171.80.250:1688/rtp/225.1.8.126:8002
577.79ms,CCTV1,http://61.159.135.161:18000/rtp/238.255.2.91:5999
578.83ms,CCTV1,http://115.171.80.250:1688/rtp/225.1.8.33:8002
575.90ms,CCTV1,http://115.171.80.250:1688/rtp/225.1.8.194:4120
581.92ms,CCTV1,http://115.171.80.250:1688/rtp/225.1.8.81:8176
1250.72ms,CCTV1,http://114.100.195.195:4022/rtp/238.1.78.166:7200
1309.69ms,CCTV1,http://171.113.208.108:4022/rtp/239.254.96.96:8550
1314.57ms,CCTV1,http://115.171.216.39:4000/rtp/225.1.8.126:8002
1319.08ms,CCTV1,http://115.171.216.39:4000/rtp/225.1.8.210:8068
1401.77ms,CCTV1,http://14.110.103.248:4022/rtp/235.254.198.51:1480
1586.25ms,CCTV1,http://115.171.216.39:4000/rtp/225.1.8.81:8176
1624.48ms,CCTV1,http://1.195.219.92:8822/rtp/239.16.20.1:10010
1633.44ms,CCTV1,http://36.46.98.77:8025/rtp/239.112.205.59:5140
483.00ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
1681.70ms,CCTV1,http://180.105.201.157:9981/rtp/239.49.8.129:6000
559.38ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
1304.84ms,CCTV1,http://116.235.57.22:4022/rtp/239.45.3.145:5140
1134.52ms,CCTV1,https://stream1.freetv.fun/cctv1-1.ctv
770.23ms,CCTV1,https://stream1.freetv.fun/cctv-1gao-qing-1.m3u8
1398.47ms,CCTV1,http://121.235.95.126:8199/rtp/239.49.8.19:9614
1393.41ms,CCTV1,http://115.171.80.250:1688/rtp/225.1.8.53:8060
1392.57ms,CCTV1,http://115.171.80.250:1688/rtp/225.1.8.210:8068
1461.73ms,CCTV1,https://stream1.freetv.fun/cctv1-79.ctv
1049.31ms,CCTV1,https://stream1.freetv.fun/cctv1-63.ctv
1569.76ms,CCTV1,http://115.171.80.250:1688/rtp/225.1.8.1:8008
1641.96ms,CCTV1,https://stream1.freetv.fun/cctv1-15.ctv
1641.10ms,CCTV1,https://stream1.freetv.fun/cctv1-25.ctv
2308.18ms,CCTV1,http://111.113.89.137:2000/rtp/239.121.4.113:8636
548.68ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
1354.79ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
494.18ms,CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
488.13ms,CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8
1730.02ms,CCTV1,https://stream1.freetv.fun/cctv1-41.ctv
554.16ms,CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv
707.77ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
1623.39ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
2186.93ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
2197.71ms,CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
1715.95ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
503.08ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
553.61ms,CCTV1,http://144.255.32.94:8288/rtp/239.21.1.120:5002
538.63ms,CCTV1,http://144.255.32.94:8288/rtp/239.21.1.1:5002
1223.12ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
433.50ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
2592.32ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
2722.97ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
2593.32ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
787.22ms,CCTV1,http://a.402089.xyz:4022/rtp/233.50.200.99:5140
513.17ms,CCTV1,http://182.123.208.170:12345/rtp/225.1.4.73:1102
1592.68ms,CCTV1,http://223.10.164.178:8459/rtp/239.1.1.7:8007
1597.20ms,CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
2675.51ms,CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
523.78ms,CCTV2,http://39.77.27.74:4002/rtp/239.253.254.232:8000
517.17ms,CCTV2,http://114.100.195.195:4022/rtp/238.1.78.235:7752
549.87ms,CCTV2,http://114.254.38.135:18888/rtp/239.3.1.60:8084
540.17ms,CCTV2,http://118.78.196.109:55555/rtp/226.0.2.154:9144
580.97ms,CCTV2,http://123.191.15.105:1111/rtp/232.0.0.135:1234
3572.39ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
581.40ms,CCTV2,http://218.86.184.71:8188/rtp/238.255.2.11:5999
573.75ms,CCTV2,http://106.118.20.156:8188/rtp/239.254.200.158:6000
1395.92ms,CCTV1,http://125.80.157.49:7788/rtp/235.254.198.51:1480
1367.55ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
609.20ms,CCTV2,http://121.29.141.118:4022/rtp/239.253.92.190:6065
2344.49ms,CCTV1,http://a.402089.xyz:4022/rtp/233.50.200.247:5140
620.25ms,CCTV2,http://36.46.98.77:8025/rtp/239.112.205.78:5140
636.67ms,CCTV2,http://180.105.201.157:9981/rtp/239.49.8.130:6000
612.02ms,CCTV2,http://111.162.207.134:8686/rtp/225.1.1.133:5002
570.48ms,CCTV2,http://115.171.216.39:4000/rtp/225.1.8.2:8084
1113.35ms,CCTV2,http://223.167.230.129:4022/rtp/239.45.3.208:5140
536.84ms,CCTV2,http://116.235.57.22:4022/rtp/239.45.3.208:5140
563.43ms,CCTV2,http://175.164.140.99:4010/rtp/232.0.0.135:1234
503.79ms,CCTV2,http://114.107.47.211:8188/rtp/238.1.78.235:7752
1446.48ms,CCTV2,http://171.113.208.108:4022/rtp/239.69.1.102:10250
609.59ms,CCTV2,http://111.227.194.26:4022/rtp/239.254.200.158:6000
494.79ms,CCTV2,http://121.235.95.126:8199/rtp/239.49.8.130:6000
5586.92ms,CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
569.31ms,CCTV2,http://121.235.95.126:8199/rtp/239.49.8.50:9802
554.18ms,CCTV2,http://115.171.80.250:1688/rtp/225.1.8.2:8084
566.36ms,CCTV2,http://61.159.135.161:18000/rtp/238.255.2.11:5999
1637.14ms,CCTV2,http://180.105.201.157:9981/rtp/239.49.8.50:9802
1351.57ms,CCTV2,http://61.159.134.127:4022/rtp/238.255.2.11:5999
682.17ms,CCTV2,https://stream1.freetv.fun/cctv2-30.m3u8
772.69ms,CCTV2,https://stream1.freetv.fun/cctv2-63.ctv
768.88ms,CCTV2,https://stream1.freetv.fun/cctv2-55.m3u8
769.34ms,CCTV2,https://stream1.freetv.fun/cctv-2gao-qing-3.m3u8
1010.51ms,CCTV2,https://stream1.freetv.fun/cctv2-3.ctv
2380.05ms,CCTV2,http://14.110.103.248:4022/rtp/235.254.198.52:1484
515.74ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
3171.43ms,CCTV2,http://1.195.219.92:8822/rtp/239.16.20.2:10020
531.27ms,CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
541.22ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
1450.16ms,CCTV2,https://stream1.freetv.fun/cctv2-20.ctv
491.35ms,CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
1436.73ms,CCTV2,https://stream1.freetv.fun/cctv2-49.ctv
580.65ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1116.59ms,CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
620.54ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
2074.46ms,CCTV2,https://stream1.freetv.fun/cctv2-12.ctv
3522.33ms,CCTV2,http://111.113.89.137:2000/rtp/239.121.4.155:8914
509.27ms,CCTV2,http://124.64.223.204:8686/rtp/239.3.1.60:8084
1360.05ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
637.18ms,CCTV2,http://223.10.164.178:8459/rtp/239.1.1.8:8008
484.80ms,CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
1866.97ms,CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
519.39ms,CCTV2,http://111.199.0.19:4022/rtp/239.3.1.60:8084
557.59ms,CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1356.97ms,CCTV2,http://144.255.32.94:8288/rtp/239.21.1.2:5002
553.12ms,CCTV2,http://144.255.32.94:8288/rtp/239.21.1.151:5002
508.48ms,CCTV2,http://182.123.208.170:12345/rtp/225.1.4.74:1103
440.33ms,CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
510.10ms,CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
550.76ms,CCTV3,http://39.77.27.74:4002/rtp/239.253.254.191:8000
521.11ms,CCTV3,http://114.254.38.135:18888/rtp/239.3.1.172:8001
514.01ms,CCTV3,http://114.100.195.195:4022/rtp/238.1.78.170:7232
551.19ms,CCTV3,http://123.191.15.105:1111/rtp/232.0.0.170:1234
3097.53ms,CCTV2,http://120.238.94.10:9901/tsfile/live/1019_1.m3u8
8391.35ms,CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
2576.70ms,CCTV2,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
581.86ms,CCTV3,http://118.78.196.109:55555/rtp/226.0.2.208:9576
582.98ms,CCTV3,http://218.86.184.71:8188/rtp/238.255.2.133:5999
585.25ms,CCTV3,http://106.118.20.156:8188/rtp/239.254.201.152:7205
3704.98ms,CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
613.92ms,CCTV3,http://121.29.141.118:4022/rtp/239.253.92.191:6057
582.46ms,CCTV3,http://171.113.208.108:4022/rtp/239.69.1.122:10370
591.63ms,CCTV3,http://111.113.89.137:2000/rtp/239.121.4.151:8890
595.31ms,CCTV3,http://223.167.230.129:4022/rtp/239.45.1.68:5140
595.75ms,CCTV3,http://36.46.98.77:8025/rtp/239.112.205.221:5140
2090.46ms,CCTV2,http://a.402089.xyz:4022/rtp/233.50.200.100:5140
528.01ms,CCTV3,http://115.171.216.39:4000/rtp/225.1.8.88:8000
658.95ms,CCTV3,http://111.162.207.134:8686/rtp/225.1.1.158:5002
9624.14ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
1369.39ms,CCTV3,http://1.195.219.92:8822/rtp/239.16.20.3:10030
540.74ms,CCTV3,http://116.235.57.22:4022/rtp/239.45.1.68:5140
561.49ms,CCTV3,http://175.164.140.99:4010/rtp/232.0.0.170:1234
186.89ms,CCTV3,https://stream1.freetv.fun/cctv3-15.m3u8
518.35ms,CCTV3,http://114.107.47.211:8188/rtp/238.1.78.170:7232
567.85ms,CCTV3,http://61.159.134.127:4022/rtp/238.255.2.133:5999
496.29ms,CCTV3,http://121.235.95.126:8199/rtp/239.49.1.3:6000
580.08ms,CCTV3,http://115.171.80.250:1688/rtp/225.1.8.88:8000
578.04ms,CCTV3,http://61.159.135.161:18000/rtp/238.255.2.133:5999
1441.24ms,CCTV3,http://180.105.201.157:9981/rtp/239.49.1.3:6000
750.13ms,CCTV3,https://stream1.freetv.fun/cctv-3gao-qing-3.m3u8
512.72ms,CCTV3,https://stream1.freetv.fun/ipv6-cctv3-58.m3u8
796.62ms,CCTV3,https://stream1.freetv.fun/cctv3-62.ctv
1586.77ms,CCTV3,http://14.110.103.248:4022/rtp/235.254.198.53:1488
763.72ms,CCTV3,https://stream1.freetv.fun/cctv3-6.m3u8
6317.33ms,CCTV2,https://stream1.freetv.fun/cctv2-8.ctv
1576.46ms,CCTV3,http://111.227.194.26:4022/rtp/239.254.201.152:7205
516.71ms,CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
1168.87ms,CCTV3,https://stream1.freetv.fun/cctv3-65.ctv
546.69ms,CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
526.14ms,CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
1314.31ms,CCTV3,https://stream1.freetv.fun/cctv3-13.ctv
903.44ms,CCTV3,https://piccpndali.v.myalicdn.com/audio/cctv3_2.m3u8
589.84ms,CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
452.49ms,CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
491.44ms,CCTV3,https://stream1.freetv.fun/tv3-2.m3u8
524.32ms,CCTV3,http://113.57.93.165:9900/tsfile/live/0003_1.m3u8
803.82ms,CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
503.31ms,CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
855.46ms,CCTV3,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
2697.29ms,CCTV3,https://stream1.freetv.fun/cctv3-9.ctv
538.73ms,CCTV3,http://144.255.32.94:8288/rtp/239.21.1.3:5002
559.91ms,CCTV3,http://223.10.164.178:8459/rtp/239.1.1.9:8009
509.20ms,CCTV3,http://124.64.223.204:8686/rtp/239.3.1.172:8001
585.60ms,CCTV3,http://125.80.157.49:7788/rtp/235.254.198.53:1488
599.76ms,CCTV3,http://125.80.158.137:7788/rtp/235.254.198.53:1488
1373.22ms,CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
1471.48ms,CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
993.03ms,CCTV3,http://sh.lnott.top:880/dx03.m3u8
1551.14ms,CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv
553.22ms,CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
538.14ms,CCTV4,http://39.77.27.74:4002/rtp/239.253.254.111:8000
551.71ms,CCTV4,http://114.254.38.135:18888/rtp/239.3.1.105:8092
542.44ms,CCTV4,http://118.78.196.109:55555/rtp/226.0.2.156:9160
580.14ms,CCTV4,http://123.191.15.105:1111/rtp/232.0.0.201:1234
543.54ms,CCTV4,http://1.195.219.92:8822/rtp/239.16.20.4:10040
581.32ms,CCTV4,http://218.86.184.71:8188/rtp/238.255.2.92:5999
573.44ms,CCTV4,http://106.118.20.156:8188/rtp/239.254.200.190:6307
605.06ms,CCTV4,http://121.29.141.118:4022/rtp/239.253.92.251:6141
626.36ms,CCTV4,http://171.113.208.108:4022/rtp/239.69.1.138:10466
598.32ms,CCTV4,http://223.167.230.129:4022/rtp/239.45.0.2:5140
625.27ms,CCTV4,http://111.113.89.137:2000/rtp/239.121.4.134:8786
