更新时间,#genre#
20260706-08-19-19,url


RespoTime,whitelist,#genre#
402.77ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
291.16ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
443.46ms,CCTV1,http://39.77.158.96:4002/rtp/239.253.254.89:8000
466.30ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
284.74ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
466.26ms,CCTV1,http://60.4.29.80:8077/rtp/239.253.92.83:8012
470.43ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.117:8712
440.70ms,CCTV1,http://123.118.54.216:8686/rtp/239.3.1.129:8008
447.23ms,CCTV1,http://114.226.212.143:8787/rtp/239.49.8.19:9614
469.64ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.200.2:8080
471.34ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.14:8852
267.91ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
439.40ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.77:8000
611.66ms,CCTV1,http://171.8.168.253:8800/rtp/239.16.20.1:10010
276.11ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
471.63ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.2:8080
284.85ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
336.96ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
465.20ms,CCTV1,http://114.226.212.145:8787/rtp/239.49.8.19:9614
276.97ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
473.26ms,CCTV1,http://39.77.158.96:4002/rtp/239.253.254.77:8000
470.50ms,CCTV1,http://114.226.212.143:8787/rtp/239.49.8.129:6000
447.28ms,CCTV1,http://39.77.158.70:4002/rtp/239.253.254.77:8000
303.71ms,CCTV1,http://198.204.240.250:82/live/cctv1.m3u8
199.07ms,CCTV1,https://t.freetv.fun/live/cctv1-11.m3u8
463.57ms,CCTV1,http://39.77.158.70:4002/rtp/239.253.254.89:8000
462.47ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.200.14:8852
367.77ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
447.43ms,CCTV1,http://114.226.212.145:8787/rtp/239.49.8.129:6000
487.09ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
445.77ms,CCTV1,http://111.196.129.242:20000/rtp/239.3.1.129:8008
461.34ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.89:8000
468.87ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.200.117:8712
437.58ms,CCTV1,http://219.156.93.160:4022/rtp/225.1.4.73:1102
