更新时间,#genre#
20260921-10-00-48,url


RespoTime,whitelist,#genre#
633.08ms,CCTV1,http://171.119.206.133:6000/rtp/226.0.2.153:9136
642.74ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
631.61ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.2:8080
533.91ms,CCTV1,http://39.77.25.56:4002/rtp/239.253.254.77:8000
205.57ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
535.95ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.89:8000
257.61ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
525.23ms,CCTV1,http://219.156.32.34:4022/rtp/225.1.4.73:1102
537.40ms,CCTV1,http://60.4.29.46:8077/rtp/239.253.92.83:8012
637.99ms,CCTV1,http://124.112.241.231:4022/rtp/238.1.78.166:7200
530.33ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
523.37ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
654.55ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
537.35ms,CCTV1,http://171.8.138.218:8800/rtp/239.16.20.1:10010
614.66ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.14:8852
620.26ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.117:8712
619.35ms,CCTV1,http://183.164.237.165:8888/rtp/238.1.78.166:7200
625.95ms,CCTV1,http://121.237.245.243:8888/rtp/239.49.8.129:6000
520.64ms,CCTV1,http://39.77.25.56:4002/rtp/239.253.254.89:8000
531.48ms,CCTV1,http://39.77.25.244:4002/rtp/239.253.254.89:8000
526.17ms,CCTV1,http://39.77.25.244:4002/rtp/239.253.254.77:8000
323.07ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
537.36ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.77:8000
643.62ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
609.46ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
506.18ms,CCTV1,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
516.28ms,CCTV1,http://112.92.129.95:9898/hls/18/index.m3u8
515.38ms,CCTV1,http://120.198.95.220:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&down=1
711.86ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
1248.52ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.201.45:8800
1321.79ms,CCTV1,http://171.119.206.125:6000/rtp/226.0.2.153:9136
1335.20ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
771.95ms,CCTV1,http://222.134.19.49:8090/608807420
774.26ms,CCTV1,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8
1558.79ms,CCTV1,http://121.237.245.243:8888/rtp/239.49.8.19:9614
504.17ms,CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
549.79ms,CCTV1,http://bztv.tvbus.cc:8081/cdnlive/cctv1.m3u8
1171.77ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
320.59ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
1340.67ms,CCTV1,http://36.110.54.118:866/hls/1/index.m3u8
569.32ms,CCTV1,http://118.122.144.115:8888/newlive/live/hls/1/live.m3u8
1514.54ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
1518.19ms,CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
1146.80ms,CCTV1,http://8.138.7.223/tv/ysp.php?id=cctv1
753.43ms,CCTV1,http://119.233.255.62:1234/608807420
534.24ms,CCTV1,http://1.192.242.239:8188/rtp/239.16.20.1:10010
552.13ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
1350.89ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
528.41ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.81:8176
3222.45ms,CCTV1,http://112.26.106.165:7788/608807420
3222.97ms,CCTV1,http://27.11.209.151:3000/608807420
2512.73ms,CCTV1,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=6607337aa8fa6d6cd9b46915384af2
3105.52ms,CCTV1,http://222.213.105.65:7788/608807420
2657.09ms,CCTV1,http://jxj.zhgdyun.com:1234/608807420
2898.18ms,CCTV1,http://103.236.77.86:29824/608807420
3016.80ms,CCTV1,http://2280.eu.org:1234/608807420
3179.99ms,CCTV1,http://124.221.146.169:7001/608807420
2490.86ms,CCTV1,http://47.119.24.76:59093/608807420
2913.49ms,CCTV1,http://www.ikerobot.com:1234/608807420
585.77ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.126:8002
503.87ms,CCTV1,http://121.237.244.171:8888/rtp/239.49.8.19:9614
3213.46ms,CCTV1,http://120.48.113.49:6006/608807420
3232.73ms,CCTV1,http://45.78.61.93:1234/608807420
