更新时间,#genre#
20260504-06-56-50,url


RespoTime,whitelist,#genre#
450.89ms,CCTV1,http://121.29.215.187:2083/rtp/239.253.92.83:8012
497.44ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.33:8002
543.00ms,CCTV1,http://106.116.243.138:9999/rtp/239.254.200.45:8008
430.78ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
448.36ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.194:4120
447.34ms,CCTV1,http://123.118.58.175:8686/rtp/239.3.1.129:8008
439.58ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
497.23ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.126:8002
484.85ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.53:8060
450.37ms,CCTV1,http://123.118.56.249:8686/rtp/239.3.1.129:8008
449.83ms,CCTV1,http://114.226.212.167:8787/rtp/239.49.8.19:9614
433.73ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
498.04ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.1:8008
429.60ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
463.43ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
201.37ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
165.83ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
211.85ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
212.45ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
535.80ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.81:8176
204.75ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
435.42ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
295.46ms,CCTV1,https://cdn13.178.indevs.in/163189/bea1d91d91364062
243.73ms,CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
530.85ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
729.09ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
289.60ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
340.47ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
365.80ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
366.76ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
369.11ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
473.82ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
478.24ms,CCTV1,http://113.241.133.180:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
59.76ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
943.16ms,CCTV1,http://49.77.31.239:8554/rtp/239.49.8.19:9614
229.07ms,CCTV1,https://t.freetv.fun/live/cctv-1-1.m3u8
1071.60ms,CCTV1,http://114.226.212.167:8787/rtp/239.49.8.129:6000
1083.31ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.210:8068
904.20ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
310.55ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
421.92ms,CCTV1,http://60.4.30.6:8077/rtp/239.253.92.83:8012
