更新时间,#genre#
20260525-08-02-44,url


RespoTime,whitelist,#genre#
566.76ms,CCTV1,http://114.226.212.138:8787/rtp/239.49.8.129:6000
535.53ms,CCTV1,http://115.171.216.26:4000/rtp/225.1.8.1:8008
575.64ms,CCTV1,http://114.226.212.140:8787/rtp/239.49.8.129:6000
534.73ms,CCTV1,http://39.77.163.252:4002/rtp/239.253.254.89:8000
553.73ms,CCTV1,http://219.156.35.116:4022/rtp/225.1.4.73:1102
683.40ms,CCTV1,http://115.171.216.26:4000/rtp/225.1.8.33:8002
691.93ms,CCTV1,http://27.18.144.33:9100/rtp/239.254.96.96:8550
68.98ms,CCTV1,http://69.30.245.50/live/cctv1.m3u8
542.13ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.77:8000
548.10ms,CCTV1,http://39.77.163.252:4002/rtp/239.253.254.77:8000
692.47ms,CCTV1,http://124.112.240.175:4022/rtp/238.1.78.166:7200
618.23ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.89:8000
549.65ms,CCTV1,http://121.29.215.36:2083/rtp/239.253.92.83:8012
684.30ms,CCTV1,http://1.192.241.74:8188/rtp/239.16.20.1:10010
537.06ms,CCTV1,http://116.2.162.133:4010/rtp/232.0.0.27:1234
537.56ms,CCTV1,http://60.4.28.155:8077/rtp/239.253.92.83:8012
542.58ms,CCTV1,http://171.8.168.153:8800/rtp/239.16.20.1:10010
534.57ms,CCTV1,http://114.226.212.140:8787/rtp/239.49.8.19:9614
690.27ms,CCTV1,http://115.171.216.26:4000/rtp/225.1.8.53:8060
685.14ms,CCTV1,http://115.171.216.26:4000/rtp/225.1.8.194:4120
686.86ms,CCTV1,http://115.171.216.26:4000/rtp/225.1.8.126:8002
680.24ms,CCTV1,http://115.171.216.26:4000/rtp/225.1.8.210:8068
530.98ms,CCTV1,http://111.196.135.156:20000/rtp/239.3.1.129:8008
235.92ms,CCTV1,https://t.freetv.fun/live/cctv1-24.m3u8
244.56ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
261.36ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
265.52ms,CCTV1,https://t.freetv.fun/live/cctv1-12.m3u8
267.49ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
242.74ms,CCTV1,https://t.freetv.fun/live/cctv1-28.m3u8
281.91ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
283.75ms,CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8
253.43ms,CCTV1,https://t.freetv.fun/live/cctv-1-4.m3u8
137.32ms,CCTV1,https://t.freetv.fun/live/cctv-1-5.m3u8
384.07ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
184.48ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
525.43ms,CCTV1,http://114.226.212.138:8787/rtp/239.49.8.19:9614
518.49ms,CCTV1,http://39.77.20.18:4002/rtp/239.253.254.89:8000
529.04ms,CCTV1,http://39.77.20.18:4002/rtp/239.253.254.77:8000
506.36ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
517.66ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
519.62ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
138.48ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
511.90ms,CCTV1,http://207.56.13.146:81/cdnlive/cctv1.m3u8
515.93ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
635.22ms,CCTV1,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
647.42ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
552.59ms,CCTV1,http://124.228.160.176:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
1380.71ms,CCTV1,http://115.171.216.26:4000/rtp/225.1.8.81:8176
599.90ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
635.23ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
402.26ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
413.76ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
549.35ms,CCTV1,http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8
660.74ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
403.28ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
792.92ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
146.41ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
1232.89ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
525.53ms,CCTV1,http://113.241.133.180:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1999.10ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
572.64ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
530.95ms,CCTV1,http://39.77.95.74:4002/rtp/239.253.254.89:8000
528.83ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
601.50ms,CCTV1,http://114.254.36.134:8888/rtp/239.3.1.129:8008
547.13ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
482.71ms,CCTV1,http://39.77.95.74:4002/rtp/239.253.254.77:8000
1845.17ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=40cf2f40582b104fb087535f9601ea19&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
